path,writer_id,split
549-IMG_MAX_1084552.png,549,train
549-IMG_MAX_1084565.png,549,train
559-IMG_MAX_1084716.png,559,train
559-IMG_MAX_276640.png,559,train
559-IMG_MAX_276647.png,559,train
570-IMG_MAX_1084936.png,570,train
570-IMG_MAX_1084954.png,570,train
570-IMG_MAX_1084986.png,570,train
590-IMG_MAX_1086542.png,590,train
590-IMG_MAX_1086543.png,590,train
590-IMG_MAX_1086746.png,590,train
604-IMG_MAX_1086688.png,604,train
604-IMG_MAX_1086732.png,604,train
604-IMG_MAX_1086733.png,604,train
608-IMG_MAX_1086738.png,608,train
608-IMG_MAX_1086739.png,608,train
608-IMG_MAX_1086740.png,608,train
618-IMG_MAX_1087233.png,618,train
618-IMG_MAX_63076.png,618,train
618-IMG_MAX_63083.png,618,train
621-IMG_MAX_1087393.png,621,train
621-IMG_MAX_1087394.png,621,train
621-IMG_MAX_1087409.png,621,train
626-IMG_MAX_1087449.png,626,train
626-IMG_MAX_1087455.png,626,train
626-IMG_MAX_1087471.png,626,train
654-IMG_MAX_1093105.png,654,train
654-IMG_MAX_1093111.png,654,train
654-IMG_MAX_1093135.png,654,train
655-IMG_MAX_1093141.png,655,train
655-IMG_MAX_1093153.png,655,train
655-IMG_MAX_1093173.png,655,train
662-IMG_MAX_1093397.png,662,train
662-IMG_MAX_1093405.png,662,train
662-IMG_MAX_1093411.png,662,train
672-IMG_MAX_1095375.png,672,train
672-IMG_MAX_764173.png,672,train
672-IMG_MAX_764237.png,672,train
683-IMG_MAX_1095551.png,683,train
683-IMG_MAX_1095557.png,683,train
683-IMG_MAX_1095569.png,683,train
686-IMG_MAX_764093.png,686,train
686-IMG_MAX_764097.png,686,train
686-IMG_MAX_764098.png,686,train
702-IMG_MAX_1095975.png,702,train
702-IMG_MAX_1095987.png,702,train
702-IMG_MAX_1096031.png,702,train
741-IMG_MAX_1105425.png,741,train
741-IMG_MAX_1105431.png,741,train
741-IMG_MAX_1105437.png,741,train
756-IMG_MAX_1105636.png,756,train
756-IMG_MAX_1105642.png,756,train
756-IMG_MAX_1105647.png,756,train
769-IMG_MAX_1105758.png,769,train
769-IMG_MAX_1105759.png,769,train
769-IMG_MAX_1105760.png,769,train
778-IMG_MAX_1105821.png,778,train
778-IMG_MAX_1105822.png,778,train
778-IMG_MAX_952296.png,778,train
785-IMG_MAX_1105879.png,785,train
785-IMG_MAX_1105880.png,785,train
785-IMG_MAX_1105881.png,785,train
788-IMG_MAX_1105901.png,788,train
788-IMG_MAX_1105907.png,788,train
788-IMG_MAX_1105913.png,788,train
794-IMG_MAX_1105962.png,794,train
794-IMG_MAX_1105963.png,794,train
794-IMG_MAX_1105999.png,794,train
810-IMG_MAX_1106088.png,810,train
810-IMG_MAX_1106093.png,810,train
810-IMG_MAX_1106099.png,810,train
830-IMG_MAX_1120865.png,830,train
830-IMG_MAX_1120866.png,830,train
830-IMG_MAX_1120867.png,830,train
845-IMG_MAX_112414.png,845,train
845-IMG_MAX_112421.png,845,train
845-IMG_MAX_112428.png,845,train
847-IMG_MAX_112449.png,847,train
847-IMG_MAX_112450.png,847,train
847-IMG_MAX_112458.png,847,train
849-IMG_MAX_112512.png,849,train
849-IMG_MAX_966305.png,849,train
849-IMG_MAX_966311.png,849,train
854-IMG_MAX_1125464.png,854,train
854-IMG_MAX_1125482.png,854,train
854-IMG_MAX_1125494.png,854,train
863-IMG_MAX_112597.png,863,train
863-IMG_MAX_112604.png,863,train
863-IMG_MAX_112605.png,863,train
873-IMG_MAX_1126524.png,873,train
873-IMG_MAX_1126529.png,873,train
873-IMG_MAX_1126530.png,873,train
894-IMG_MAX_1126755.png,894,train
894-IMG_MAX_1126756.png,894,train
894-IMG_MAX_1126761.png,894,train
905-IMG_MAX_1126850.png,905,train
905-IMG_MAX_1126851.png,905,train
905-IMG_MAX_1126852.png,905,train
912-IMG_MAX_112745.png,912,train
912-IMG_MAX_112747.png,912,train
912-IMG_MAX_112748.png,912,train
920-IMG_MAX_113039.png,920,train
920-IMG_MAX_113040.png,920,train
920-IMG_MAX_572334.png,920,train
962-IMG_MAX_115575.png,962,train
962-IMG_MAX_115576.png,962,train
962-IMG_MAX_1217331.png,962,train
967-IMG_MAX_115731.png,967,train
967-IMG_MAX_115752.png,967,train
967-IMG_MAX_115759.png,967,train
970-IMG_MAX_115868.png,970,train
970-IMG_MAX_115875.png,970,train
970-IMG_MAX_115882.png,970,train
971-IMG_MAX_115889.png,971,train
971-IMG_MAX_115904.png,971,train
971-IMG_MAX_115905.png,971,train
972-IMG_MAX_115911.png,972,train
972-IMG_MAX_115918.png,972,train
972-IMG_MAX_115925.png,972,train
995-IMG_MAX_116304.png,995,train
995-IMG_MAX_116305.png,995,train
995-IMG_MAX_116306.png,995,train
1000-IMG_MAX_116390.png,1000,train
1000-IMG_MAX_116391.png,1000,train
1000-IMG_MAX_116394.png,1000,train
1010-IMG_MAX_116510.png,1010,train
1010-IMG_MAX_116511.png,1010,train
1010-IMG_MAX_116512.png,1010,train
1027-IMG_MAX_116726.png,1027,train
1027-IMG_MAX_43058.png,1027,train
1027-IMG_MAX_43060.png,1027,train
1028-IMG_MAX_116732.png,1028,train
1028-IMG_MAX_116739.png,1028,train
1028-IMG_MAX_116740.png,1028,train
1029-IMG_MAX_116746.png,1029,train
1029-IMG_MAX_43080.png,1029,train
1029-IMG_MAX_43081.png,1029,train
1030-IMG_MAX_1217119.png,1030,train
1030-IMG_MAX_572725.png,1030,train
1030-IMG_MAX_572732.png,1030,train
1033-IMG_MAX_1207443.png,1033,train
1033-IMG_MAX_1207444.png,1033,train
1033-IMG_MAX_1428751.png,1033,train
1039-IMG_MAX_922037.png,1039,train
1039-IMG_MAX_922042.png,1039,train
1039-IMG_MAX_922048.png,1039,train
1042-IMG_MAX_1123582.png,1042,train
1042-IMG_MAX_820980.png,1042,train
1042-IMG_MAX_820981.png,1042,train
1045-IMG_MAX_1123608.png,1045,train
1045-IMG_MAX_1123609.png,1045,train
1045-IMG_MAX_935735.png,1045,train
1057-IMG_MAX_1123727.png,1057,train
1057-IMG_MAX_1123728.png,1057,train
1057-IMG_MAX_1123729.png,1057,train
1060-IMG_MAX_1123755.png,1060,train
1060-IMG_MAX_1123757.png,1060,train
1060-IMG_MAX_927102.png,1060,train
1076-IMG_MAX_1123821.png,1076,train
1076-IMG_MAX_1123822.png,1076,train
1076-IMG_MAX_1123823.png,1076,train
1081-IMG_MAX_1123885.png,1081,train
1081-IMG_MAX_1123886.png,1081,train
1081-IMG_MAX_1123887.png,1081,train
1082-IMG_MAX_1123895.png,1082,train
1082-IMG_MAX_1123897.png,1082,train
1082-IMG_MAX_927076.png,1082,train
1106-IMG_MAX_1180501.png,1106,train
1106-IMG_MAX_1180541.png,1106,train
1106-IMG_MAX_1180547.png,1106,train
1107-IMG_MAX_1180523.png,1107,train
1107-IMG_MAX_1180530.png,1107,train
1107-IMG_MAX_85168.png,1107,train
1114-IMG_MAX_1207399.png,1114,train
1114-IMG_MAX_1207400.png,1114,train
1114-IMG_MAX_1207401.png,1114,train
1119-IMG_MAX_1207450.png,1119,train
1119-IMG_MAX_1207451.png,1119,train
1119-IMG_MAX_1207452.png,1119,train
1131-IMG_MAX_1207568.png,1131,train
1131-IMG_MAX_1207569.png,1131,train
1131-IMG_MAX_1207570.png,1131,train
1137-IMG_MAX_1207609.png,1137,train
1137-IMG_MAX_1207610.png,1137,train
1137-IMG_MAX_1207612.png,1137,train
1146-IMG_MAX_1207684.png,1146,train
1146-IMG_MAX_1207692.png,1146,train
1146-IMG_MAX_65132.png,1146,train
1155-IMG_MAX_1207812.png,1155,train
1155-IMG_MAX_1207813.png,1155,train
1155-IMG_MAX_1207815.png,1155,train
1166-IMG_MAX_1207897.png,1166,train
1166-IMG_MAX_308638.png,1166,train
1166-IMG_MAX_42727.png,1166,train
1183-IMG_MAX_1208202.png,1183,train
1183-IMG_MAX_1208203.png,1183,train
1183-IMG_MAX_1208204.png,1183,train
1186-IMG_MAX_1208223.png,1186,train
1186-IMG_MAX_1208224.png,1186,train
1186-IMG_MAX_1208231.png,1186,train
1192-IMG_MAX_1208277.png,1192,train
1192-IMG_MAX_1208278.png,1192,train
1192-IMG_MAX_1208279.png,1192,train
1208-IMG_MAX_1208457.png,1208,train
1208-IMG_MAX_1208458.png,1208,train
1208-IMG_MAX_1208459.png,1208,train
1224-IMG_MAX_1208653.png,1224,train
1224-IMG_MAX_1208654.png,1224,train
1224-IMG_MAX_1208655.png,1224,train
1232-IMG_MAX_1208722.png,1232,train
1232-IMG_MAX_1208723.png,1232,train
1232-IMG_MAX_1208724.png,1232,train
1236-IMG_MAX_1208750.png,1236,train
1236-IMG_MAX_1208751.png,1236,train
1236-IMG_MAX_1208752.png,1236,train
1243-IMG_MAX_1208841.png,1243,train
1243-IMG_MAX_1208842.png,1243,train
1243-IMG_MAX_1208843.png,1243,train
1263-IMG_MAX_1209053.png,1263,train
1263-IMG_MAX_1209059.png,1263,train
1263-IMG_MAX_1209060.png,1263,train
1269-IMG_MAX_1216922.png,1269,train
1269-IMG_MAX_1216929.png,1269,train
1269-IMG_MAX_1217393.png,1269,train
1278-IMG_MAX_1217065.png,1278,train
1278-IMG_MAX_1217066.png,1278,train
1278-IMG_MAX_1217067.png,1278,train
1279-IMG_MAX_1217073.png,1279,train
1279-IMG_MAX_1217074.png,1279,train
1279-IMG_MAX_1217075.png,1279,train
1283-IMG_MAX_1217102.png,1283,train
1283-IMG_MAX_1217173.png,1283,train
1283-IMG_MAX_1217179.png,1283,train
1295-IMG_MAX_1217274.png,1295,train
1295-IMG_MAX_1217275.png,1295,train
1295-IMG_MAX_1217276.png,1295,train
1296-IMG_MAX_1217287.png,1296,train
1296-IMG_MAX_1217288.png,1296,train
1296-IMG_MAX_1217373.png,1296,train
1311-IMG_MAX_131170.png,1311,train
1311-IMG_MAX_131177.png,1311,train
1311-IMG_MAX_131212.png,1311,train
1317-IMG_MAX_131436.png,1317,train
1317-IMG_MAX_131437.png,1317,train
1317-IMG_MAX_131445.png,1317,train
1320-IMG_MAX_131489.png,1320,train
1320-IMG_MAX_821239.png,1320,train
1320-IMG_MAX_821240.png,1320,train
1330-IMG_MAX_131692.png,1330,train
1330-IMG_MAX_131741.png,1330,train
1330-IMG_MAX_131755.png,1330,train
1337-IMG_MAX_131912.png,1337,train
1337-IMG_MAX_309971.png,1337,train
1337-IMG_MAX_320060.png,1337,train
1346-IMG_MAX_132034.png,1346,train
1346-IMG_MAX_132041.png,1346,train
1346-IMG_MAX_132042.png,1346,train
1352-IMG_MAX_1327931.png,1352,train
1352-IMG_MAX_1327932.png,1352,train
1352-IMG_MAX_1327934.png,1352,train
1355-IMG_MAX_1328001.png,1355,train
1355-IMG_MAX_1328007.png,1355,train
1355-IMG_MAX_1328183.png,1355,train
1373-IMG_MAX_274269.png,1373,train
1373-IMG_MAX_274275.png,1373,train
1373-IMG_MAX_276633.png,1373,train
1378-IMG_MAX_1328349.png,1378,train
1378-IMG_MAX_1328393.png,1378,train
1378-IMG_MAX_1328395.png,1378,train
1390-IMG_MAX_1361970.png,1390,train
1390-IMG_MAX_1361972.png,1390,train
1390-IMG_MAX_1361973.png,1390,train
1393-IMG_MAX_1362233.png,1393,train
1393-IMG_MAX_1362239.png,1393,train
1393-IMG_MAX_1362247.png,1393,train
1450-IMG_MAX_1378602.png,1450,train
1450-IMG_MAX_1378603.png,1450,train
1450-IMG_MAX_820998.png,1450,train
1465-IMG_MAX_1378746.png,1465,train
1465-IMG_MAX_1378936.png,1465,train
1465-IMG_MAX_1378938.png,1465,train
1469-IMG_MAX_1378780.png,1469,train
1469-IMG_MAX_1378782.png,1469,train
1469-IMG_MAX_1378783.png,1469,train
1471-IMG_MAX_1378803.png,1471,train
1471-IMG_MAX_1378820.png,1471,train
1471-IMG_MAX_310331.png,1471,train
1476-IMG_MAX_1378876.png,1476,train
1476-IMG_MAX_1378878.png,1476,train
1476-IMG_MAX_642821.png,1476,train
1479-IMG_MAX_1378931.png,1479,train
1479-IMG_MAX_825047.png,1479,train
1479-IMG_MAX_825048.png,1479,train
1480-IMG_MAX_1378958.png,1480,train
1480-IMG_MAX_991569.png,1480,train
1480-IMG_MAX_991572.png,1480,train
1481-IMG_MAX_308432.png,1481,train
1481-IMG_MAX_626819.png,1481,train
1481-IMG_MAX_954974.png,1481,train
1485-IMG_MAX_1379006.png,1485,train
1485-IMG_MAX_1379008.png,1485,train
1485-IMG_MAX_1379009.png,1485,train
1493-IMG_MAX_1383302.png,1493,train
1493-IMG_MAX_1383303.png,1493,train
1493-IMG_MAX_1383304.png,1493,train
1499-IMG_MAX_1383524.png,1499,train
1499-IMG_MAX_1383532.png,1499,train
1499-IMG_MAX_1383534.png,1499,train
1504-IMG_MAX_1383666.png,1504,train
1504-IMG_MAX_1383667.png,1504,train
1504-IMG_MAX_1383668.png,1504,train
1506-IMG_MAX_1383692.png,1506,train
1506-IMG_MAX_1383713.png,1506,train
1506-IMG_MAX_1383714.png,1506,train
1525-IMG_MAX_139447.png,1525,train
1525-IMG_MAX_139456.png,1525,train
1525-IMG_MAX_139464.png,1525,train
1537-IMG_MAX_1420214.png,1537,train
1537-IMG_MAX_1420216.png,1537,train
1537-IMG_MAX_1420222.png,1537,train
1548-IMG_MAX_1443057.png,1548,train
1548-IMG_MAX_1443065.png,1548,train
1548-IMG_MAX_1443077.png,1548,train
1552-IMG_MAX_1443297.png,1552,train
1552-IMG_MAX_1443298.png,1552,train
1552-IMG_MAX_1443300.png,1552,train
1553-IMG_MAX_1444492.png,1553,train
1553-IMG_MAX_1444503.png,1553,train
1553-IMG_MAX_1444511.png,1553,train
1562-IMG_MAX_176764.png,1562,train
1562-IMG_MAX_49382.png,1562,train
1562-IMG_MAX_49405.png,1562,train
1563-IMG_MAX_176770.png,1563,train
1563-IMG_MAX_176771.png,1563,train
1563-IMG_MAX_176772.png,1563,train
1564-IMG_MAX_176779.png,1564,train
1564-IMG_MAX_319397.png,1564,train
1564-IMG_MAX_319398.png,1564,train
1567-IMG_MAX_176838.png,1567,train
1567-IMG_MAX_176851.png,1567,train
1567-IMG_MAX_176858.png,1567,train
1572-IMG_MAX_177260.png,1572,train
1572-IMG_MAX_926912.png,1572,train
1572-IMG_MAX_926913.png,1572,train
1575-IMG_MAX_177322.png,1575,train
1575-IMG_MAX_177323.png,1575,train
1575-IMG_MAX_177346.png,1575,train
1579-IMG_MAX_177374.png,1579,train
1579-IMG_MAX_177375.png,1579,train
1579-IMG_MAX_177383.png,1579,train
1604-IMG_MAX_179362.png,1604,train
1604-IMG_MAX_179363.png,1604,train
1604-IMG_MAX_319879.png,1604,train
1609-IMG_MAX_197169.png,1609,train
1609-IMG_MAX_197175.png,1609,train
1609-IMG_MAX_197184.png,1609,train
1621-IMG_MAX_221587.png,1621,train
1621-IMG_MAX_221891.png,1621,train
1621-IMG_MAX_222075.png,1621,train
1632-IMG_MAX_221675.png,1632,train
1632-IMG_MAX_221898.png,1632,train
1632-IMG_MAX_222308.png,1632,train
1647-IMG_MAX_221862.png,1647,train
1647-IMG_MAX_222062.png,1647,train
1647-IMG_MAX_222873.png,1647,train
1656-IMG_MAX_222012.png,1656,train
1656-IMG_MAX_222013.png,1656,train
1656-IMG_MAX_222014.png,1656,train
1661-IMG_MAX_222048.png,1661,train
1661-IMG_MAX_222049.png,1661,train
1661-IMG_MAX_222055.png,1661,train
1672-IMG_MAX_222190.png,1672,train
1672-IMG_MAX_222191.png,1672,train
1672-IMG_MAX_222763.png,1672,train
1673-IMG_MAX_222197.png,1673,train
1673-IMG_MAX_222227.png,1673,train
1673-IMG_MAX_222228.png,1673,train
1674-IMG_MAX_222217.png,1674,train
1674-IMG_MAX_222218.png,1674,train
1674-IMG_MAX_222219.png,1674,train
1695-IMG_MAX_222524.png,1695,train
1695-IMG_MAX_222893.png,1695,train
1695-IMG_MAX_222920.png,1695,train
1699-IMG_MAX_222564.png,1699,train
1699-IMG_MAX_222614.png,1699,train
1699-IMG_MAX_222729.png,1699,train
1718-IMG_MAX_222913.png,1718,train
1718-IMG_MAX_222928.png,1718,train
1718-IMG_MAX_222934.png,1718,train
1722-IMG_MAX_222981.png,1722,train
1722-IMG_MAX_222988.png,1722,train
1722-IMG_MAX_222994.png,1722,train
1724-IMG_MAX_223014.png,1724,train
1724-IMG_MAX_223015.png,1724,train
1724-IMG_MAX_223021.png,1724,train
1725-IMG_MAX_223035.png,1725,train
1725-IMG_MAX_223036.png,1725,train
1725-IMG_MAX_223110.png,1725,train
1730-IMG_MAX_273361.png,1730,train
1730-IMG_MAX_642545.png,1730,train
1730-IMG_MAX_820955.png,1730,train
1734-IMG_MAX_273699.png,1734,train
1734-IMG_MAX_273706.png,1734,train
1734-IMG_MAX_273707.png,1734,train
1740-IMG_MAX_273954.png,1740,train
1740-IMG_MAX_273961.png,1740,train
1740-IMG_MAX_273967.png,1740,train
1744-IMG_MAX_274032.png,1744,train
1744-IMG_MAX_274039.png,1744,train
1744-IMG_MAX_274040.png,1744,train
1746-IMG_MAX_274132.png,1746,train
1746-IMG_MAX_274139.png,1746,train
1746-IMG_MAX_274140.png,1746,train
1771-IMG_MAX_275189.png,1771,train
1771-IMG_MAX_275196.png,1771,train
1771-IMG_MAX_275197.png,1771,train
1796-IMG_MAX_276052.png,1796,train
1796-IMG_MAX_276053.png,1796,train
1796-IMG_MAX_318897.png,1796,train
1798-IMG_MAX_276118.png,1798,train
1798-IMG_MAX_276119.png,1798,train
1798-IMG_MAX_276133.png,1798,train
1803-IMG_MAX_276597.png,1803,train
1803-IMG_MAX_276598.png,1803,train
1803-IMG_MAX_276599.png,1803,train
1805-IMG_MAX_276620.png,1805,train
1805-IMG_MAX_276626.png,1805,train
1805-IMG_MAX_63593.png,1805,train
1807-IMG_MAX_276687.png,1807,train
1807-IMG_MAX_276694.png,1807,train
1807-IMG_MAX_276701.png,1807,train
1812-IMG_MAX_276844.png,1812,train
1812-IMG_MAX_276845.png,1812,train
1812-IMG_MAX_276846.png,1812,train
1825-IMG_MAX_276954.png,1825,train
1825-IMG_MAX_276955.png,1825,train
1825-IMG_MAX_276956.png,1825,train
1827-IMG_MAX_276976.png,1827,train
1827-IMG_MAX_276977.png,1827,train
1827-IMG_MAX_276978.png,1827,train
1828-IMG_MAX_276985.png,1828,train
1828-IMG_MAX_276986.png,1828,train
1828-IMG_MAX_276987.png,1828,train
1829-IMG_MAX_276994.png,1829,train
1829-IMG_MAX_276995.png,1829,train
1829-IMG_MAX_276996.png,1829,train
1830-IMG_MAX_277003.png,1830,train
1830-IMG_MAX_277004.png,1830,train
1830-IMG_MAX_277005.png,1830,train
1831-IMG_MAX_277012.png,1831,train
1831-IMG_MAX_277013.png,1831,train
1831-IMG_MAX_277014.png,1831,train
1832-IMG_MAX_277021.png,1832,train
1832-IMG_MAX_277022.png,1832,train
1832-IMG_MAX_277023.png,1832,train
1834-IMG_MAX_277037.png,1834,train
1834-IMG_MAX_277038.png,1834,train
1834-IMG_MAX_277039.png,1834,train
1839-IMG_MAX_277087.png,1839,train
1839-IMG_MAX_277088.png,1839,train
1839-IMG_MAX_277089.png,1839,train
1841-IMG_MAX_277102.png,1841,train
1841-IMG_MAX_277103.png,1841,train
1841-IMG_MAX_277104.png,1841,train
1843-IMG_MAX_277120.png,1843,train
1843-IMG_MAX_277121.png,1843,train
1843-IMG_MAX_277122.png,1843,train
1885-IMG_MAX_308631.png,1885,train
1885-IMG_MAX_318243.png,1885,train
1885-IMG_MAX_318250.png,1885,train
1916-IMG_MAX_309547.png,1916,train
